id 	user_id 	created_at 	platform
5870 	490 	2015-10-09 18:19:49 	Android
5871 	66 	2015-09-28 01:09:10 	Web
5872 	337 	2015-08-17 21:59:17 	Web
5873 	307 	2015-11-24 22:19:39 	Web
5874 	162 	2015-08-14 05:38:23 	iOS
5875 	202 	2015-09-08 21:05:08 	Android
5876 	344 	2015-09-16 23:26:30 	Web
5877 	184 	2015-09-15 15:10:49 	Android
5878 	472 	2015-08-11 12:53:28 	Web
5879 	422 	2015-08-19 20:17:11 	iOS
5880 	27 	2015-11-06 11:51:43 	iOS
5881 	118 	2015-11-09 18:11:45 	Android
5882 	390 	2015-10-29 03:14:47 	Android
5883 	90 	2015-09-02 02:28:24 	iOS
5884 	332 	2015-10-18 05:02:32 	iOS
5885 	20 	2015-11-07 08:47:03 	Web
5886 	386 	2015-09-11 21:09:09 	iOS
5887 	145 	2015-09-26 16:31:23 	Web
5888 	371 	2015-09-29 06:31:52 	Web
5889 	458 	2015-10-19 00:59:51 	Web
5890 	20 	2015-11-13 20:04:06 	Android
5891 	290 	2015-08-26 03:31:01 	iOS
5892 	174 	2015-11-27 03:39:35 	Web
5893 	291 	2015-10-31 18:17:26 	iOS
5894 	291 	2015-10-06 10:11:52 	Android
5895 	181 	2015-09-11 02:18:59 	Android
5896 	54 	2015-08-31 19:38:23 	Web
5897 	492 	2015-08-17 19:55:28 	Android
5898 	363 	2015-10-16 06:53:21 	Web
5899 	232 	2015-11-08 01:30:27 	iOS
5900 	400 	2015-10-31 18:34:46 	Web
5901 	125 	2015-10-14 06:37:11 	Android
5902 	102 	2015-11-10 16:53:05 	Android
5903 	142 	2015-09-12 00:20:41 	Android
5904 	355 	2015-11-03 02:46:01 	iOS
5905 	211 	2015-10-04 17:23:34 	Android
5906 	85 	2015-08-15 04:32:09 	Web
5907 	170 	2015-08-08 03:14:25 	Android
5908 	164 	2015-09-28 15:17:20 	Web
5909 	97 	2015-10-14 00:38:29 	iOS
5910 	103 	2015-08-06 12:36:26 	Web
5911 	406 	2015-10-13 23:13:25 	Android
5912 	374 	2015-09-08 22:55:54 	Web
5913 	21 	2015-10-17 06:42:09 	Web
5914 	110 	2015-08-30 10:39:21 	Web
5915 	68 	2015-09-28 18:19:49 	Android
5916 	260 	2015-10-07 00:48:46 	Android
5917 	114 	2015-09-22 13:17:02 	Android
5918 	185 	2015-08-24 10:21:01 	Web
5919 	11 	2015-10-23 23:38:07 	Android
5920 	404 	2015-11-20 03:15:28 	Web
5921 	308 	2015-11-05 20:20:41 	Web
5922 	25 	2015-08-10 23:29:02 	Web
5923 	90 	2015-08-21 10:41:37 	Android
5924 	443 	2015-08-25 14:46:34 	Web
5925 	256 	2015-08-31 08:37:55 	iOS
5926 	322 	2015-11-05 21:40:18 	Web
5927 	392 	2015-10-16 03:10:46 	iOS
5928 	373 	2015-08-08 13:02:26 	Android
5929 	156 	2015-11-14 06:59:52 	iOS
5930 	436 	2015-09-09 06:27:41 	Android
5931 	432 	2015-09-19 10:33:41 	iOS
5932 	442 	2015-09-30 20:57:51 	Web
5933 	37 	2015-09-21 21:26:58 	iOS
5934 	387 	2015-08-09 01:47:39 	Android
5935 	38 	2015-09-16 06:07:17 	Android
5936 	497 	2015-09-16 00:10:19 	iOS
5937 	70 	2015-08-31 20:47:31 	Android
5938 	335 	2015-08-07 23:19:41 	iOS
5939 	66 	2015-09-07 09:11:23 	iOS
5940 	398 	2015-10-14 07:42:45 	Web
5941 	150 	2015-11-08 06:50:21 	iOS
5942 	19 	2015-11-24 18:18:13 	Android
5943 	331 	2015-08-20 17:43:08 	Web
5944 	428 	2015-11-15 22:53:47 	Web
5945 	491 	2015-08-31 19:28:52 	Web
5946 	222 	2015-11-23 22:00:12 	Web
5947 	391 	2015-10-08 16:33:47 	Web
5948 	449 	2015-11-26 13:56:37 	Android
5949 	151 	2015-10-13 00:11:12 	Android
5950 	307 	2015-08-18 18:37:12 	Web
5951 	155 	2015-08-12 07:18:58 	Web
5952 	333 	2015-08-19 18:59:46 	Web
5953 	224 	2015-11-06 22:22:20 	Web
5954 	38 	2015-10-03 08:13:55 	Web
5955 	272 	2015-10-28 21:48:49 	iOS
5956 	482 	2015-09-06 23:32:27 	Android
5957 	464 	2015-11-07 00:09:47 	Android
5958 	233 	2015-10-14 00:20:47 	iOS
5959 	483 	2015-10-15 04:29:02 	Android
5960 	155 	2015-08-12 05:52:49 	Android
5961 	484 	2015-10-09 07:20:22 	Web
5962 	116 	2015-11-10 12:23:13 	Web
5963 	2 	2015-10-31 01:40:22 	Web
5964 	213 	2015-08-18 00:04:25 	Web
5965 	417 	2015-11-24 23:11:31 	iOS
5966 	218 	2015-08-13 23:58:58 	iOS
5967 	435 	2015-10-20 13:13:59 	Web
5968 	397 	2015-10-20 16:33:20 	Web
5969 	267 	2015-09-15 12:23:31 	Web
5970 	77 	2015-10-30 12:17:05 	iOS
5971 	479 	2015-10-05 06:43:07 	Web
5972 	440 	2015-08-11 01:55:44 	iOS
5973 	481 	2015-10-29 07:14:55 	Web
5974 	399 	2015-09-19 19:09:12 	Android
5975 	125 	2015-08-25 06:29:53 	Web
5976 	263 	2015-09-19 11:07:07 	Web
5977 	23 	2015-10-29 18:40:21 	Android
5978 	175 	2015-09-21 19:33:13 	iOS
5979 	490 	2015-08-19 01:54:14 	Web
5980 	244 	2015-10-04 06:17:20 	Android
5981 	90 	2015-09-26 15:06:08 	Web
5982 	281 	2015-10-26 07:03:08 	iOS
5983 	467 	2015-10-25 07:04:00 	iOS
5984 	233 	2015-10-29 07:44:53 	Web
5985 	27 	2015-09-02 09:56:33 	Android
5986 	256 	2015-10-02 22:35:10 	Android
5987 	230 	2015-11-18 08:27:10 	iOS
5988 	439 	2015-08-15 20:18:04 	Web
5989 	204 	2015-09-07 05:16:07 	Web
5990 	267 	2015-11-04 00:01:24 	Web
5991 	184 	2015-10-09 02:15:38 	iOS
5992 	315 	2015-09-24 02:11:23 	iOS
5993 	108 	2015-10-12 04:43:34 	Web
5994 	428 	2015-09-23 10:08:33 	Web
5995 	160 	2015-11-07 01:11:23 	Android
5996 	374 	2015-11-08 13:09:27 	iOS
5997 	421 	2015-11-27 19:32:42 	Web
5998 	302 	2015-09-29 06:40:58 	iOS
5999 	67 	2015-10-17 17:33:22 	Android
6000 	264 	2015-10-04 07:47:34 	Android
6001 	470 	2015-11-17 20:17:55 	iOS
6002 	217 	2015-08-24 07:57:46 	Web
6003 	432 	2015-09-27 22:21:18 	Android
6004 	39 	2015-08-08 20:38:45 	iOS
6005 	34 	2015-09-12 16:44:28 	iOS
6006 	219 	2015-10-08 07:30:02 	iOS
6007 	453 	2015-09-29 16:34:05 	iOS
6008 	60 	2015-11-07 02:02:36 	Android
6009 	345 	2015-10-14 12:08:57 	Android
6010 	398 	2015-09-15 20:57:27 	Web
6011 	237 	2015-08-04 07:50:03 	iOS
6012 	270 	2015-08-27 22:11:11 	Android
6013 	182 	2015-10-09 15:20:10 	Android
6014 	268 	2015-10-16 17:06:48 	iOS
6015 	468 	2015-09-19 00:34:30 	Android
6016 	32 	2015-08-23 23:43:16 	Web
6017 	227 	2015-09-14 11:46:12 	iOS
6018 	411 	2015-09-30 12:12:21 	Android
6019 	447 	2015-10-02 18:46:33 	iOS
6020 	335 	2015-09-01 05:33:06 	Android
6021 	464 	2015-11-15 17:42:50 	Web
6022 	135 	2015-10-20 07:01:45 	Android
6023 	314 	2015-11-03 23:35:15 	iOS
6024 	263 	2015-09-24 22:32:08 	Android
6025 	52 	2015-10-18 18:12:00 	iOS
6026 	298 	2015-10-03 15:49:16 	Web
6027 	59 	2015-09-05 12:17:15 	Web
6028 	212 	2015-11-15 19:17:01 	Android
6029 	29 	2015-10-15 11:07:10 	Web
6030 	348 	2015-11-04 19:35:53 	iOS
6031 	436 	2015-11-03 06:01:01 	iOS
6032 	267 	2015-08-11 21:50:19 	iOS
6033 	284 	2015-08-04 15:37:04 	Web
6034 	30 	2015-11-08 16:27:10 	Web
6035 	139 	2015-10-27 03:25:11 	Android
6036 	149 	2015-09-14 17:58:44 	Web
6037 	357 	2015-10-02 21:38:04 	Android
6038 	150 	2015-08-29 20:25:47 	Web
6039 	459 	2015-11-04 04:08:34 	iOS
6040 	96 	2015-08-17 04:27:01 	Android
6041 	113 	2015-09-09 23:15:23 	iOS
6042 	159 	2015-10-10 10:49:38 	iOS
6043 	393 	2015-08-13 17:26:23 	Web
6044 	40 	2015-11-04 09:30:53 	Web
6045 	453 	2015-11-01 12:53:32 	Android
6046 	347 	2015-09-05 06:21:07 	Web
6047 	353 	2015-09-22 12:51:31 	Web
6048 	357 	2015-11-08 20:12:30 	Web
6049 	145 	2015-09-20 07:46:24 	Android
6050 	272 	2015-08-06 12:58:09 	Web
6051 	296 	2015-10-16 22:58:27 	Android
6052 	58 	2015-11-10 09:43:05 	Web
6053 	320 	2015-09-20 15:04:21 	Android
6054 	293 	2015-09-01 04:55:19 	Android
6055 	414 	2015-11-18 09:40:26 	Web
6056 	457 	2015-10-06 06:48:52 	Web
6057 	469 	2015-10-01 18:28:28 	Web
6058 	110 	2015-10-21 14:35:13 	iOS
6059 	292 	2015-08-06 21:58:14 	iOS
6060 	333 	2015-08-15 21:44:32 	iOS
6061 	315 	2015-09-21 18:12:49 	Android
6062 	300 	2015-09-11 23:29:12 	iOS
6063 	101 	2015-11-20 23:51:42 	iOS
6064 	244 	2015-09-17 12:09:09 	Web
6065 	386 	2015-09-08 08:10:54 	Android
6066 	87 	2015-11-18 09:59:18 	iOS
6067 	154 	2015-10-18 14:54:08 	Android
6068 	473 	2015-11-10 18:00:15 	iOS
6069 	339 	2015-09-09 13:01:30 	Android
6070 	483 	2015-10-17 07:48:21 	Android
6071 	462 	2015-09-27 19:52:26 	Web
6072 	438 	2015-09-12 09:27:46 	Android
6073 	87 	2015-08-15 04:09:52 	iOS
6074 	213 	2015-08-10 02:00:28 	Web
6075 	224 	2015-10-31 04:20:20 	iOS
6076 	231 	2015-08-23 11:46:21 	iOS
6077 	94 	2015-11-09 08:26:16 	Web
6078 	128 	2015-10-27 05:46:14 	Android
6079 	301 	2015-09-13 19:17:43 	iOS
6080 	313 	2015-09-26 21:08:14 	iOS
6081 	495 	2015-10-18 18:11:00 	iOS
6082 	136 	2015-08-12 00:37:48 	Android
6083 	197 	2015-09-15 21:34:07 	iOS
6084 	93 	2015-08-29 22:01:51 	Android
6085 	457 	2015-09-25 14:56:33 	iOS
6086 	493 	2015-10-30 02:55:19 	Android
6087 	480 	2015-10-19 03:45:44 	Web
6088 	195 	2015-10-07 09:15:37 	Web
6089 	23 	2015-10-23 19:06:17 	iOS
6090 	164 	2015-09-13 02:43:09 	Android
6091 	251 	2015-08-19 13:46:05 	Android
6092 	102 	2015-10-30 01:35:07 	iOS
6093 	314 	2015-11-01 11:59:21 	iOS
6094 	305 	2015-08-12 01:01:06 	Android
6095 	369 	2015-08-13 09:41:21 	Web
6096 	491 	2015-09-21 02:50:22 	Android
6097 	43 	2015-09-28 13:46:59 	Web
6098 	186 	2015-11-23 03:52:38 	Web
6099 	96 	2015-09-17 22:01:28 	iOS
6100 	126 	2015-11-25 01:36:38 	Android
6101 	115 	2015-09-05 05:19:00 	Web
6102 	272 	2015-09-25 22:39:32 	iOS
6103 	405 	2015-09-12 16:20:57 	Web
6104 	328 	2015-10-30 16:55:09 	Android
6105 	46 	2015-11-19 08:07:57 	Android
6106 	492 	2015-10-28 11:30:39 	Android
6107 	286 	2015-11-22 09:22:16 	Android
6108 	235 	2015-11-09 17:43:26 	Web
6109 	478 	2015-09-01 15:51:06 	Android
6110 	52 	2015-08-09 08:41:23 	Android
6111 	381 	2015-10-17 01:13:22 	Android
6112 	276 	2015-09-11 16:18:30 	iOS
6113 	499 	2015-08-31 19:44:21 	Web
6114 	145 	2015-09-15 05:31:44 	Android
6115 	192 	2015-08-14 04:17:06 	iOS
6116 	78 	2015-10-11 08:40:56 	Web
6117 	304 	2015-08-22 08:22:32 	Web
6118 	96 	2015-08-10 09:42:54 	iOS
6119 	213 	2015-11-04 01:34:35 	Web
6120 	200 	2015-09-21 06:26:53 	Android
6121 	351 	2015-10-02 18:18:46 	Web
6122 	410 	2015-10-05 15:21:55 	iOS
6123 	359 	2015-09-12 04:30:29 	Web
6124 	22 	2015-09-21 13:59:16 	Android
6125 	4 	2015-10-24 10:17:50 	iOS
6126 	420 	2015-10-06 19:06:40 	Android
6127 	231 	2015-09-07 03:09:00 	iOS
6128 	281 	2015-09-18 18:31:50 	Web
6129 	228 	2015-11-14 00:43:46 	Android
6130 	469 	2015-09-05 07:27:20 	iOS
6131 	303 	2015-09-28 18:19:24 	Web
6132 	361 	2015-09-20 08:31:28 	Android
6133 	388 	2015-11-14 00:34:31 	Android
6134 	301 	2015-09-10 16:20:22 	Web
6135 	336 	2015-09-21 23:10:40 	iOS
6136 	336 	2015-08-09 16:38:42 	Android
6137 	146 	2015-10-09 20:29:02 	iOS
6138 	449 	2015-09-24 08:57:05 	iOS
6139 	85 	2015-08-25 15:24:46 	Web
6140 	280 	2015-10-17 09:19:52 	Android
6141 	456 	2015-10-05 21:34:17 	iOS
6142 	402 	2015-11-15 05:38:28 	Web
6143 	370 	2015-11-08 19:25:37 	Web
6144 	204 	2015-08-11 15:20:02 	Web
6145 	493 	2015-10-30 01:01:34 	Android
6146 	103 	2015-09-24 10:09:43 	Android
6147 	226 	2015-10-11 08:39:01 	Web
6148 	293 	2015-11-04 21:27:16 	iOS
6149 	347 	2015-09-27 20:35:31 	Web
6150 	284 	2015-11-06 08:50:17 	Web
6151 	63 	2015-09-23 16:57:59 	Web
6152 	216 	2015-09-03 01:45:32 	Web
6153 	437 	2015-08-12 12:35:32 	iOS
6154 	134 	2015-10-24 01:48:14 	Android
6155 	222 	2015-09-21 10:20:59 	Web
6156 	30 	2015-10-17 19:20:47 	iOS
6157 	236 	2015-08-22 14:45:04 	Web
6158 	167 	2015-10-30 04:08:06 	Android
6159 	346 	2015-10-20 14:40:11 	iOS
6160 	206 	2015-10-23 16:47:26 	Web
6161 	322 	2015-10-28 22:34:36 	iOS
6162 	390 	2015-10-19 14:10:13 	Android
6163 	313 	2015-09-20 14:06:23 	iOS
6164 	383 	2015-09-22 01:31:21 	Web
6165 	278 	2015-11-08 22:36:18 	Android
6166 	337 	2015-09-05 05:43:15 	Web
6167 	486 	2015-09-09 02:30:25 	Web
6168 	233 	2015-11-25 11:57:40 	iOS
6169 	208 	2015-08-17 06:16:11 	Web
6170 	394 	2015-08-19 07:46:45 	Web
6171 	180 	2015-10-01 03:21:06 	iOS
6172 	314 	2015-09-22 05:07:28 	Android
6173 	232 	2015-09-26 05:26:41 	Web
6174 	47 	2015-10-24 23:46:00 	Web
6175 	338 	2015-10-18 18:43:22 	Web
6176 	321 	2015-08-06 19:05:27 	iOS
6177 	114 	2015-09-23 04:09:26 	iOS
6178 	54 	2015-09-05 23:23:17 	iOS
6179 	468 	2015-11-10 05:32:32 	iOS
6180 	260 	2015-08-19 15:50:54 	Android
6181 	241 	2015-11-12 07:28:31 	iOS
6182 	266 	2015-09-28 20:42:03 	iOS
6183 	309 	2015-08-11 10:57:41 	iOS
6184 	488 	2015-10-15 12:17:29 	Web
6185 	491 	2015-08-20 01:07:40 	Android
6186 	154 	2015-09-27 03:40:08 	Web
6187 	70 	2015-11-27 05:58:14 	iOS
6188 	357 	2015-11-24 08:37:52 	Android
6189 	64 	2015-09-08 15:46:10 	Android
6190 	7 	2015-09-05 23:53:04 	iOS
6191 	99 	2015-08-09 11:59:34 	Android
6192 	405 	2015-10-13 11:38:35 	iOS
6193 	207 	2015-11-14 12:05:38 	iOS
6194 	47 	2015-09-18 05:14:07 	Android
6195 	472 	2015-11-26 07:20:54 	Android
6196 	68 	2015-08-09 02:41:58 	iOS
6197 	317 	2015-10-02 00:46:58 	Web
6198 	431 	2015-10-18 15:16:34 	Android
6199 	244 	2015-11-07 10:58:57 	iOS
6200 	402 	2015-08-31 22:58:20 	Web
6201 	201 	2015-10-07 04:18:55 	Android
6202 	441 	2015-11-20 21:33:02 	iOS
6203 	181 	2015-09-28 23:10:28 	Web
6204 	492 	2015-09-21 09:50:53 	Web
6205 	418 	2015-08-29 12:39:35 	iOS
6206 	15 	2015-08-05 22:20:08 	Android
6207 	29 	2015-09-14 00:34:11 	Android
6208 	301 	2015-09-08 04:17:53 	iOS
6209 	322 	2015-09-05 10:28:27 	Web
6210 	175 	2015-10-22 22:31:28 	Android
6211 	436 	2015-11-21 09:27:11 	iOS
6212 	267 	2015-10-23 17:09:49 	iOS
6213 	87 	2015-08-14 02:29:12 	iOS
6214 	123 	2015-08-15 05:06:13 	Web
6215 	423 	2015-10-09 20:07:08 	Android
6216 	178 	2015-08-04 04:42:55 	Web
6217 	14 	2015-10-29 11:57:45 	Web
6218 	303 	2015-08-26 17:05:07 	Android
6219 	149 	2015-08-26 17:32:23 	Android
6220 	430 	2015-11-05 17:15:56 	Android
6221 	215 	2015-09-28 20:02:09 	Android
6222 	203 	2015-09-12 16:25:03 	Android
6223 	225 	2015-11-23 20:42:15 	iOS
6224 	171 	2015-11-24 12:09:06 	Android
6225 	462 	2015-08-27 08:45:58 	Android
6226 	260 	2015-09-18 20:53:11 	Web
6227 	147 	2015-10-23 00:50:19 	iOS
6228 	64 	2015-11-19 05:23:27 	iOS
6229 	393 	2015-10-08 06:41:49 	Android
6230 	232 	2015-10-14 10:49:03 	Web
6231 	59 	2015-09-25 19:27:39 	iOS
6232 	401 	2015-10-20 00:13:14 	Web
6233 	220 	2015-10-07 23:20:24 	iOS
6234 	289 	2015-10-11 01:50:32 	iOS
6235 	151 	2015-09-18 11:43:42 	iOS
6236 	118 	2015-08-08 12:46:23 	Android
6237 	415 	2015-09-28 05:38:26 	Web
6238 	273 	2015-08-24 22:34:05 	iOS
6239 	366 	2015-10-26 06:06:43 	Android
6240 	186 	2015-10-01 19:22:06 	Web
6241 	78 	2015-09-05 21:29:27 	Android
6242 	116 	2015-09-16 19:20:26 	iOS
6243 	329 	2015-10-08 14:14:44 	Android
6244 	168 	2015-10-29 18:20:07 	Android
6245 	252 	2015-11-10 15:58:16 	iOS
6246 	452 	2015-11-22 05:41:06 	Web
6247 	258 	2015-10-25 13:55:44 	Android
6248 	113 	2015-11-21 13:14:00 	Web
6249 	5 	2015-10-29 18:37:36 	Android
6250 	158 	2015-11-08 02:57:35 	Web
6251 	279 	2015-10-08 03:38:45 	Android
6252 	452 	2015-08-19 02:06:09 	iOS
6253 	290 	2015-09-16 00:10:47 	iOS
6254 	404 	2015-11-08 01:12:19 	Web
6255 	76 	2015-08-11 14:48:06 	Web
6256 	457 	2015-08-06 07:59:10 	Web
6257 	309 	2015-09-16 17:28:45 	Android
6258 	452 	2015-09-26 11:24:55 	Android
6259 	114 	2015-10-19 09:02:59 	iOS
6260 	29 	2015-08-31 04:39:55 	iOS
6261 	144 	2015-09-26 17:18:46 	Web
6262 	327 	2015-11-14 19:37:44 	Web
6263 	428 	2015-10-09 13:09:35 	iOS
6264 	404 	2015-10-18 23:08:06 	Android
6265 	415 	2015-10-10 12:18:56 	Web
6266 	115 	2015-11-07 05:19:29 	Android
6267 	136 	2015-09-16 06:33:46 	Android
6268 	286 	2015-08-20 00:11:04 	iOS
6269 	172 	2015-08-11 02:45:46 	iOS
6270 	26 	2015-11-18 14:08:57 	Web
6271 	396 	2015-08-15 17:53:46 	Android
6272 	303 	2015-10-23 15:58:22 	Web
6273 	103 	2015-11-02 03:05:25 	Web
6274 	319 	2015-11-11 16:35:34 	Android
6275 	325 	2015-10-01 06:26:16 	Android
6276 	20 	2015-09-13 19:20:35 	iOS
6277 	304 	2015-09-20 11:03:39 	iOS
6278 	390 	2015-11-20 21:10:24 	Web
6279 	384 	2015-09-30 03:54:28 	Android
6280 	254 	2015-10-04 00:53:30 	Web
6281 	179 	2015-11-26 13:35:08 	Android
6282 	0 	2015-09-12 07:32:46 	Android
6283 	341 	2015-09-14 17:10:42 	Android
6284 	285 	2015-09-23 00:41:17 	Android
6285 	67 	2015-08-29 13:44:02 	Web
6286 	394 	2015-09-10 19:46:07 	iOS
6287 	391 	2015-11-13 00:51:34 	Android
6288 	312 	2015-10-08 17:54:26 	Android
6289 	58 	2015-10-23 08:27:01 	Android
6290 	364 	2015-10-15 15:21:22 	Android
6291 	496 	2015-10-25 02:58:03 	Web
6292 	343 	2015-09-22 08:37:59 	iOS
6293 	407 	2015-09-24 04:40:38 	Android
6294 	277 	2015-08-27 08:13:06 	Web
6295 	260 	2015-10-31 05:14:05 	Web
6296 	457 	2015-09-13 05:27:28 	Android
6297 	348 	2015-08-24 09:08:28 	Android
6298 	474 	2015-10-21 18:06:35 	iOS
6299 	378 	2015-10-31 00:12:24 	Web
6300 	112 	2015-10-07 21:47:18 	Web
6301 	66 	2015-10-12 11:46:41 	Android
6302 	51 	2015-10-21 04:12:21 	Web
6303 	123 	2015-08-27 02:17:21 	Web
6304 	330 	2015-09-08 01:16:42 	Android
6305 	87 	2015-11-10 20:04:07 	Web
6306 	268 	2015-10-27 17:42:20 	Web
6307 	486 	2015-08-24 07:52:15 	Android
6308 	228 	2015-10-07 01:55:21 	Web
6309 	392 	2015-10-24 11:48:18 	Android
6310 	188 	2015-08-21 09:14:43 	Web
6311 	153 	2015-09-14 03:54:24 	Web
6312 	143 	2015-08-31 11:09:25 	Android
6313 	449 	2015-09-10 01:06:24 	iOS
6314 	458 	2015-11-21 07:26:28 	Web
6315 	255 	2015-10-01 14:01:01 	Android
6316 	139 	2015-11-23 02:07:14 	Web
6317 	18 	2015-10-15 07:35:19 	iOS
6318 	338 	2015-08-27 10:13:38 	iOS
6319 	192 	2015-08-10 00:29:42 	Android
6320 	283 	2015-09-27 00:04:20 	iOS
6321 	267 	2015-09-14 20:17:21 	iOS
6322 	390 	2015-11-18 10:15:22 	Web
6323 	45 	2015-09-26 17:16:26 	Web
6324 	367 	2015-09-20 01:41:30 	Android
6325 	346 	2015-09-15 07:44:06 	Android
6326 	144 	2015-09-09 02:57:44 	iOS
6327 	0 	2015-10-01 11:43:34 	Android
6328 	237 	2015-08-14 02:45:20 	Web
6329 	399 	2015-10-06 11:22:23 	iOS
6330 	491 	2015-09-11 01:44:26 	iOS
6331 	352 	2015-11-10 22:27:25 	Android
6332 	161 	2015-11-14 11:42:59 	iOS
6333 	88 	2015-11-13 05:17:06 	iOS
6334 	487 	2015-09-12 13:19:15 	Web
6335 	255 	2015-08-10 04:08:33 	Android
6336 	468 	2015-08-09 11:57:01 	iOS
6337 	348 	2015-10-26 11:11:09 	Android
6338 	106 	2015-09-20 21:18:00 	Web
6339 	72 	2015-10-09 23:41:37 	iOS
6340 	252 	2015-11-05 13:09:56 	iOS
6341 	286 	2015-08-18 03:47:58 	iOS
6342 	170 	2015-09-28 01:54:41 	iOS
6343 	290 	2015-11-12 08:44:44 	Android
6344 	236 	2015-09-21 17:59:00 	iOS
6345 	149 	2015-10-31 19:43:15 	Web
6346 	261 	2015-09-15 03:11:54 	iOS
6347 	180 	2015-10-15 11:39:16 	iOS
6348 	428 	2015-11-10 05:16:18 	Web
6349 	375 	2015-08-19 20:21:59 	Web
6350 	308 	2015-09-17 03:42:06 	iOS
6351 	235 	2015-08-30 18:16:13 	Android
6352 	349 	2015-09-04 20:21:24 	Android
6353 	105 	2015-09-13 09:47:23 	iOS
6354 	304 	2015-10-29 10:46:46 	iOS
6355 	439 	2015-08-28 09:28:49 	Web
6356 	390 	2015-08-30 14:16:31 	Web
6357 	397 	2015-08-23 02:16:05 	Android
6358 	124 	2015-11-02 09:46:53 	Android
6359 	16 	2015-09-12 09:53:39 	Web
6360 	71 	2015-08-30 23:49:07 	Android
6361 	360 	2015-11-14 07:44:41 	Web
6362 	476 	2015-08-13 20:08:17 	Web
6363 	308 	2015-08-11 02:52:50 	iOS
6364 	240 	2015-11-23 05:00:03 	iOS
6365 	48 	2015-11-27 16:42:57 	Android
6366 	493 	2015-10-27 00:36:38 	Web
6367 	314 	2015-08-18 23:47:45 	Web
6368 	165 	2015-10-02 09:36:03 	iOS
6369 	142 	2015-09-20 23:05:42 	Web
6370 	85 	2015-09-15 13:27:09 	Android
6371 	35 	2015-10-29 09:19:22 	Android
6372 	145 	2015-09-26 19:32:30 	Web
6373 	328 	2015-10-15 19:48:39 	Web
6374 	79 	2015-10-29 23:09:51 	iOS
6375 	177 	2015-11-18 09:42:24 	Web
6376 	412 	2015-09-06 03:52:13 	Android
6377 	373 	2015-09-07 15:21:39 	Android
6378 	112 	2015-10-02 09:22:38 	Android
6379 	491 	2015-11-09 19:01:05 	Web
6380 	181 	2015-08-07 00:33:12 	Web
6381 	378 	2015-11-09 06:54:08 	Android
6382 	111 	2015-08-19 16:04:31 	iOS
6383 	436 	2015-09-06 00:09:59 	iOS
6384 	163 	2015-08-15 19:55:15 	Web
6385 	141 	2015-11-03 23:04:26 	iOS
6386 	267 	2015-09-17 00:56:29 	iOS
6387 	19 	2015-11-22 02:13:31 	Android
6388 	211 	2015-11-09 19:05:08 	Android
6389 	137 	2015-10-06 14:47:42 	iOS
6390 	411 	2015-10-30 06:25:49 	Android
6391 	270 	2015-11-16 21:36:30 	Android
6392 	494 	2015-09-01 02:06:04 	Android
6393 	435 	2015-10-01 03:37:22 	iOS
6394 	60 	2015-10-27 20:08:11 	iOS
6395 	361 	2015-10-03 09:15:12 	iOS
6396 	141 	2015-10-29 17:59:21 	Android
6397 	339 	2015-08-06 08:50:12 	iOS
6398 	390 	2015-08-25 02:17:21 	iOS
6399 	268 	2015-08-23 09:03:11 	iOS
6400 	50 	2015-08-13 03:42:18 	Android
6401 	15 	2015-10-11 16:11:20 	Android
6402 	437 	2015-11-03 07:52:38 	Android
6403 	457 	2015-11-14 12:27:31 	Web
6404 	31 	2015-08-12 01:01:36 	iOS
6405 	17 	2015-08-17 21:20:18 	Android
6406 	127 	2015-09-26 20:53:30 	Web
6407 	363 	2015-10-11 01:14:49 	Web
6408 	302 	2015-09-07 13:08:19 	iOS
6409 	344 	2015-10-14 03:31:11 	Web
6410 	185 	2015-08-22 11:30:33 	Web
6411 	30 	2015-11-24 12:24:06 	Web
6412 	383 	2015-10-05 12:41:26 	iOS
6413 	189 	2015-10-15 01:22:05 	iOS
6414 	203 	2015-11-12 18:50:03 	Web
6415 	467 	2015-10-22 11:06:11 	Android
6416 	388 	2015-09-21 01:48:22 	Android
6417 	349 	2015-08-13 22:36:39 	iOS
6418 	66 	2015-10-16 06:14:56 	Web
6419 	26 	2015-09-24 09:19:54 	Web
6420 	274 	2015-09-14 15:45:31 	Android
6421 	219 	2015-08-07 22:24:28 	iOS
6422 	342 	2015-09-28 19:43:03 	Web
6423 	309 	2015-10-11 10:09:08 	Web
6424 	105 	2015-09-29 21:59:09 	Web
6425 	491 	2015-10-11 11:14:47 	iOS
6426 	118 	2015-09-27 09:33:33 	iOS
6427 	238 	2015-10-08 02:07:23 	iOS
6428 	288 	2015-08-29 06:58:29 	Web
6429 	66 	2015-09-01 21:58:55 	Android
6430 	282 	2015-10-20 03:35:39 	Android
6431 	306 	2015-09-29 18:38:04 	Android
6432 	345 	2015-08-11 14:41:52 	Web
6433 	327 	2015-11-03 18:31:40 	Android
6434 	343 	2015-09-15 16:15:19 	Web
6435 	352 	2015-10-26 06:28:35 	iOS
6436 	98 	2015-10-26 12:01:13 	iOS
6437 	159 	2015-08-25 19:35:35 	Android
6438 	383 	2015-09-08 03:47:28 	Web
6439 	271 	2015-09-19 13:06:13 	Web
6440 	114 	2015-11-12 09:47:46 	iOS
6441 	472 	2015-08-18 23:06:18 	iOS
6442 	149 	2015-09-21 16:05:22 	Web
6443 	149 	2015-09-30 07:29:05 	Web
6444 	20 	2015-09-26 16:11:15 	Android
